Ind_ID,Year,Locale,Sex,Species,Copula,MatingSuccess,Eggs,TotalLength,WingLength,AbdomenLength,S4Width
2021_827_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,34.40109,20.63032,26.0768,0.9037672
2021_828_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,549,32.79671,20.61833,24.81209,0.9211304
2021_829_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,32.96254,20.79477,24.92256,0.8608721
2021_82_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,30.56592,20.99377,22.49709,0.8820815
2021_82_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,32.48,18.5,24.88,0.46
2021_830_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,633,33.48939,19.24237,25.32384,0.9201744
2021_831_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,31.76965,19.26125,24.33153,0.8649521
2021_832_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,432,32.29116,21.12467,24.41845,1.014788
2021_833_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825155,NA,33.7134828,20.17607071,25.42723838,0.92684585
2021_834_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,980,34.05187,20.12282,25.54311,0.9946396
2021_835_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,33.17199,19.84446,24.98362,0.7838091
2021_836_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,716,33.50447,21.21353,25.75344,0.951216
2021_837_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825155,NA,32.47552536,20.51875237,24.88757305,0.957671273
2021_838_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,418,32.67324,19.9961,24.61489,1.098103
2021_839_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,33.10387,19.10728,25.22445,0.8015748
2021_83_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,32.63583,21.35495,24.95221,0.8146448
2021_83_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,32,18.22,24.4,0.46
2021_840_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,0,34.20782,19.74664,25.76615,1.007826
2021_841_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825155,NA,34.51192295,21.15003256,25.8838997,0.956751761
2021_842_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,688,32.40127,20.15656,24.22484,1.072147
2021_843_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,32.39677,19.83541,24.47102,0.9163403
2021_844_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,508,32.79044,20.13244,24.74073,1.075425
2021_845_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825155,NA,33.15704091,21.0158969,25.31389814,1.031989517
2021_846_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,0,32.18142,21.3208,24.41632,1.036245
2021_847_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825155,NA,33.9903395,19.77924408,25.61828848,0.975879581
2021_848_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,703,32.78181,19.31017,24.41217,0.9902052
2021_849_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,31.99697,19.14078,24.31025,0.8485145
2021_84_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,32.99274,22.01733,24.32979,0.8015748
2021_850_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,403,31.93809,20.14241,23.97103,1.133598
2021_851_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,32.36566,20.29425,24.3201,0.88507
2021_852_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,792,34.09975,21.06012,25.78762,1.125807
2021_853_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825155,NA,35.44137103,22.6092125,26.83254752,0.92684585
2021_854_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,0,33.97176,20.7266,25.70541,0.9567518
2021_855_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,32.01827,19.17446,24.21157,0.8243113
2021_856_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,0,33.33138,20.88874,25.27183,0.9686373
2021_857_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,32.89441,19.64435,25.01499,0.8820815
2021_858_Enallagma cyathigerum,2021,Bunkeflostrand,Female,Enallagma_cyathigerum,1,1.429697,4,30.6205,19.49164,23.47794,1.036245
2021_859_Enallagma cyathigerum,2021,Bunkeflostrand,Male,Enallagma_cyathigerum,1,2.041825,NA,31.63301,20.2021,23.76522,0.9008408
2021_85_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,32.97265,20.83714,24.85239,0.7736367
2021_85_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,34.22,18.48,26.23,0.52
2021_860_Enallagma cyathigerum,2021,Borgeby,Male,Enallagma_cyathigerum,0,0,NA,33.91585789,20.93625582,25.56738957,0.994639624
2021_861_Enallagma cyathigerum,2021,Borgeby,Female,Enallagma_cyathigerum,1,1.429697,29,34.42048,20.48303,25.78104,1.05226
2021_862_Enallagma cyathigerum,2021,Borgeby,Male,Enallagma_cyathigerum,1,2.041825,NA,32.53135,20.55313,24.6955,0.9163403
2021_863_Enallagma cyathigerum,2021,Lomma_Kyrkdamm,Female,Enallagma_cyathigerum,0,0,0,30.29013,19.52354,23.03266,0.8103115
2021_864_Enallagma cyathigerum,2021,Lunnarp,Female,Enallagma_cyathigerum,0,0,0,35.26716,21.97587,26.4295,1.048909
2021_865_Enallagma cyathigerum,2021,Lunnarp,Male,Enallagma_cyathigerum,0,0,NA,33.90851,20.89847,25.60317,0.9037672
2021_866_Enallagma cyathigerum,2021,Lunnarp,Male,Enallagma_cyathigerum,0,0,NA,31.72773,19.72394,24.10829,0.7960656
2021_867_Enallagma cyathigerum,2021,Lunnarp,Male,Enallagma_cyathigerum,0,0,NA,33.87197635,21.16105777,25.80314924,0.938172288
2021_868_Enallagma cyathigerum,2021,Lunnarp,Male,Enallagma_cyathigerum,0,0,NA,33.06659195,20.94289714,25.25775167,0.931581935
2021_868_Ischnura elegans,2021,Hoje_A_7,Female,Ischnura_elegans,1,1.441304,410,32.58,20.21,24.62,0.85
2021_869_Enallagma cyathigerum,2021,Lunnarp,Male,Enallagma_cyathigerum,0,0,NA,34.44035,21.08217,26.12812,0.8900284
2021_86_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,32.81978,20.85146,25.34802,0.6765257
2021_870_Enallagma cyathigerum,2021,Lunnarp,Male,Enallagma_cyathigerum,0,0,NA,31.81515,18.55272,23.86667,0.8820815
2021_870_Ischnura elegans,2021,Hoje_A_7,Female,Ischnura_elegans,1,1.441304,442,32.33,19.79,24.68,0.82
2021_871_Enallagma cyathigerum,2021,Ilstorp,Male,Enallagma_cyathigerum,0,0,NA,31.76643,18.79124,24.08429,0.732736
2021_872_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,0,0,0,32.49655,20.62657,24.55604,0.8146448
2021_873_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,0,0,0,33.7087,21.48599,25.39107,0.9567518
2021_875_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,0,0,0,34.64181,21.56646,26.06782,0.9239925
2021_875_Ischnura elegans,2021,Hoje_A_7,Female,Ischnura_elegans,1,1.441304,425,33.72,19.96,25.99,0.93
2021_876_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,0,0,0,33.57945,20.60701,25.39721,0.88507
2021_877_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,0,0,0,33.42883,20.5431,25.54673,0.8608721
2021_878_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,0,0,0,33.02734,20.83613,25.09582,0.8391268
2021_878_Ischnura elegans,2021,Hoje_A_7,Female,Ischnura_elegans,1,1.441304,467,33.27,20.22,25.53,0.81
2021_879_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,0,0,0,35.99427,22.24636,27.43425,0.88507
2021_879_Ischnura elegans,2021,Hoje_A_7,Female,Ischnura_elegans,1,1.441304,552,33.48,19.92,25.64,0.8
2021_87_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,33.92357,19.96081,25.38372,0.7971705
2021_880_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,0,0,0,34.15886,20.60125,25.45841,0.8495511
2021_881_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,0,0,0,34.47262,20.77419,26.21063,0.9315819
2021_882_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,0,0,0,32.52205,20.88145,24.27445,0.9076544
2021_883_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,0,0,0,32.09393,20.36283,24.03952,0.9794806
2021_884_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,0,0,0,31.62868,20.56516,23.94505,0.9659075
2021_885_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,0,0,0,33.28997,20.79465,24.89199,0.9686373
2021_886_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,0,0,0,33.44357,21.56478,25.36777,0.9659075
2021_887_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,0,0,0,32.29956,20.31389,24.27054,0.8070463
2021_888_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,0,0,0,32.07454,20.56721,24.32896,0.6919617
2021_889_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,0,0,0,33.83215,20.99331,25.82685,0.9057129
2021_88_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,33.52673,20.26474,24.89341,0.9037672
2021_88_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,33.68,18.54,26.08,0.43
2021_890_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,0,0,0,34.86243,20.26912,26.45503,0.9585899
2021_891_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,0,0,0,33.79687,22.65705,25.0635,0.8485145
2021_892_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,0,0,0,32.57243,20.31883,24.53212,0.8146448
2021_893_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,33.66588,20.09082,25.64826,0.8306932
2021_893_Ischnura elegans,2021,Hoje_A_7,Female,Ischnura_elegans,1,1.441304,466,33.08,20.5,25.13,0.84
2021_894_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,33.11364734,19.72059574,24.98125737,0.949363606
2021_895_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,33.71606,20.43291,25.55062,0.9201744
2021_896_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,32.94434,20.85133,24.77912,0.9008408
2021_897_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,32.98684,20.29273,25.07887,0.8639339
2021_898_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,32.32074,19.57473,24.65523,0.8306932
2021_898_Ischnura elegans,2021,Hoje_A_7,Female,Ischnura_elegans,1,1.441304,540,34.57,20.53,26.56,0.84
2021_899_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,35.23299,20.05412,26.62959,0.9008408
2021_899_Ischnura elegans,2021,Hoje_A_7,Male,Ischnura_elegans,1,1.995702056,NA,33.24,18.32,25.68,0.59
2021_89_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,33.19197,19.83696,25.34333,0.7982738
2021_89_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,32.32,18.15,24.78,0.53
2021_8_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,31.10915,20.2454,23.21232,0.9057129
2021_900_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,32.39412277,19.39259082,24.28340766,0.956751761
2021_901_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,33.66659,20.43071,25.61568,0.7505378
2021_902_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,35.0124,20.43278,26.30194,0.9076544
2021_903_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,34.23512,20.7794,25.70363,0.892004
2021_903_Ischnura elegans,2021,Hoje_A_7,Female,Ischnura_elegans,1,1.441304,416,33.9,20.11,26.1,0.73
2021_904_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,32.84265967,19.72590622,25.01738042,0.938172288
2021_905_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,32.07181,18.13917,24.06133,0.8649521
2021_905_Ischnura elegans,2021,Hoje_A_7,Female,Ischnura_elegans,1,1.441304,678,33.06,19.67,25.28,0.88
2021_906_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,34.99007493,20.90773304,26.6213888,0.946578181
2021_907_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,32.28728,19.45852,24.73222,0.8495511
2021_908_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,33.05552902,21.01141515,25.03978147,0.983068478
2021_909_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,33.11078495,20.47473702,25.2251134,0.946578181
2021_90_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,32.08841,20.67835,23.87386,0.7971705
2021_910_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,35.21211,20.7664,27.05572,0.8730549
2021_911_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,36.02613,20.79156,27.85487,0.88507
2021_912_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,32.46514,19.69398,24.60663,0.8608721
2021_913_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,33.59132,18.85484,25.70866,0.8639339
2021_914_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,34.12191,20.24897,26.09037,0.8495511
2021_915_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,33.41721,20.97469,24.96064,0.7960656
2021_916_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,30.71706,19.1588,23.28664,0.7736367
2021_916_Ischnura elegans,2021,Hoje_A_7,Male,Ischnura_elegans,1,1.995702056,NA,32.8,17.9,25.44,0.55
2021_917_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,33.34863,20.70353,25.16768,0.8495511
2021_918_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,34.85882078,21.17968356,26.54881708,0.973170054
2021_919_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,35.48137,22.86717,27.20289,0.8890389
2021_91_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,32.94189,21.05611,24.537,0.7132578
2021_91_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,33.84,18.43,25.97,0.42
2021_920_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,34.3877628,20.543574,26.34176622,0.965907489
2021_921_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,32.78703,20.26148,25.05977,0.9037672
2021_922_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,32.59847,21.42396,24.81447,0.8900284
2021_923_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,34.3494,19.29061,25.85627,0.8359742
2021_924_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,34.65284,21.23853,26.28962,0.8649521
2021_925_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,0,0,NA,33.08520516,20.86525542,25.31195093,1.031989517
2021_926_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,0,30.53679,19.72234,22.72795,0.9239925
2021_927_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,852,32.95977,20.09866,25.00154,1.068034
2021_928_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,36.10778,22.93615,27.76996,0.9037672
2021_929_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,0,34.07987,21.54392,25.55034,1.165752
2021_92_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,32.23430933,21.52425682,24.12500508,0.938172288
2021_930_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,32.80065,19.96897,25.32818,0.8495511
2021_930_Ischnura elegans,2021,Hoje_A_7,Male,Ischnura_elegans,0,0,NA,34.76,18.37,27.08,0.59
2021_931_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,654,32.67809,21.03201,24.57356,1.007826
2021_932_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,34.87707,20.07776,26.94688,0.88507
2021_933_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,668,34.4756,22.8739,26.32041,1.014788
2021_934_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,32.80912,21.70607,25.31007,0.8649521
2021_935_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,246,34.11499,20.66783,25.73159,0.9649958
2021_936_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825155,NA,32.3084999,19.05704823,25.08420777,0.946578181
2021_937_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,425,32.9601,20.78902,25.20805,1.048909
2021_938_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,33.5507,21.94666,26.22755,0.8557448
2021_939_Enallagma cyathigerum,2021,Lunnarp,Female,Enallagma_cyathigerum,1,1.429697,0,35.02422,21.80943,26.95103,1.117174
2021_93_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,31.93053,21.19995,23.61661,0.7838091
2021_940_Enallagma cyathigerum,2021,Lunnarp,Male,Enallagma_cyathigerum,1,2.041825155,NA,35.5336409,22.38979173,27.34269295,0.968637332
2021_940_Ischnura elegans,2021,Hoje_A_7,Male,Ischnura_elegans,0,0,NA,33.08,17.08,25.44,0.59
2021_941_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,8,35.43251,21.35924,27.15094,0.9794806
2021_942_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,31.52469,18.86883,23.89925,0.7882881
2021_943_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,723,32.85504,20.37856,25.02234,1.010442
2021_944_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,32.96896,18.7443,25.36236,0.8649521
2021_945_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,938,33.29598,21.35841,25.43849,1.05893
2021_946_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,32.52767,19.15476,24.65552,0.770216
2021_947_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,743,31.91408,20.03564,24.44514,1.132821
2021_948_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,32.19725,19.75039,24.28094,0.9201744
2021_949_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,819,33.38944,21.02281,25.3083,0.9946396
2021_94_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,33.75915,20.46179,25.52191,0.7916306
2021_950_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825155,NA,33.95200578,21.10704176,25.88012494,1.031989517
2021_951_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,940,34.5864,20.67081,26.49851,1.015655
2021_952_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,32.5888,19.53103,25.23003,0.8820815
2021_953_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,0,32.88153,20.04165,24.92563,1.036245
2021_954_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825155,NA,33.9017434,21.16134892,26.13879996,1.091671401
2021_955_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,917,34.82627,21.82799,26.32806,1.098103
2021_956_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,33.95893,20.92377,26.01022,0.8760741
2021_957_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,535,31.76329,19.78245,24.11088,0.9381723
2021_958_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825155,NA,33.79325696,19.72470144,25.64270466,0.983068478
2021_959_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,465,32.62649,21.61875,24.85912,1.014788
2021_959_Ischnura elegans,2021,Hoje_A_7,Female,Ischnura_elegans,0,0,0,33.42,20.16,25.71,0.76
2021_95_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,33.17376,21.12334,24.80003,0.8243113
2021_95_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,31.71,17.56,24.48,0.46
2021_960_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825155,NA,32.70244906,18.8980597,24.72136496,0.951216025
2021_961_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,325,35.61328,21.68603,27.14578,1.078694
2021_962_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825155,NA,33.96834899,19.79743603,26.03150015,0.938172288
